Date,Country,Cat,Name
2012,Greece,World,Giannis Antetokounmpo
2017,Greece,World,Naz Mitrou-Long
2017,Greece,World,Tyler Dorsey
2018,Greece,World,Kostas Antetokounmpo
2019,Greece,World,Aleksej Pokuševski
1999,Guyana,World,Jason Miskiri
2005,Guyana,World,Rawle Marshall
1986,Haiti,World,Olden Polynice
2001,Haiti,World,Samuel Dalembert
2016,Haiti,World,Skal Labissiere
1987,Hungary,World,Kornél Dávid
2006,Hungary,World,Ádám Hanga
1980,Iceland,World,Pétur Guðmundsson
1999,Iran,World,Hamed Haddadi
1974,Israel,World,Earl Williams
1986,Israel,World,Radisav Ćurčić
1999,Israel,World,Cory Carr
2001,Israel,World,Yotam Halperin
2002,Israel,World,Amar'e Stoudemire
2003,Israel,World,Lior Eliyahu
2005,Israel,World,Omri Casspi
2006,Israel,World,Jordan Farmar
2008,Israel,World,Gal Mekel
2008,Israel,World,Joe Alexander
2017,Israel,World,T. J. Leaf
2017,Israel,World,Deni Avdija
2018,Israel,World,Yam Madar
1973,Italy,World,Mike D'Antoni
1984,Italy,World,Vincenzo Esposito
1985,Italy,World,Stefano Rusconi
1990,Italy,World,Brian Oliver
1990,Italy,World,Travis Mays
1991,Italy,World,Chris Corchiani
1995,Italy,World,Andrés Nocioni
1997,Italy,World,Maurice Taylor
1998,Italy,World,Casey Shaw
2001,Italy,World,Marcelinho Huertas
2002,Italy,World,Andrea Bargnani
2002,Italy,World,Linton Johnson
2002,Italy,World,Marco Belinelli
2003,Italy,World,Luigi Datome
2004,Italy,World,Danilo Gallinari
2005,Italy,World,Travis Diener
2007,Italy,World,Nicolò Melli
2007,Italy,World,Jayson Granger
2009,Italy,World,Alessandro Gentile
2016,Italy,World,Ryan Arcidiacono
2016,Italy,World,Patricio Garino
2007,Ivory Coast,World,Derrick Byars
1982,Jamaica,World,Wayne Sappleton
1985,Jamaica,World,Patrick Ewing
1990,Jamaica,World,Rumeal Robinson
2008,Jamaica,World,Roy Hibbert
2010,Jamaica,World,Jerome Jordan
2010,Jamaica,World,Samardo Samuels
2011,Jamaica,World,Omari Johnson
2012,Jamaica,World,Kim English
2002,Japan,World,Yuta Tabuse
2013,Japan,World,Yuki Togashi
2018,Japan,World,Yuta Watanabe
2019,Japan,World,Rui Hachimura
2015,Jordan,World,Rondae Hollis-Jefferson
1976,Kingdom of Denmark,World,Lars Hansen
1973,Kingdom of the Netherlands,World,Swen Nater
1988,Kingdom of the Netherlands,World,Rik Smits
1993,Kingdom of the Netherlands,World,Geert Hammink
1999,Kingdom of the Netherlands,World,Francisco Elson
2002,Kingdom of the Netherlands,World,Dan Gadzuric
2005,Kingdom of the Netherlands,World,Henk Norel
1984,Latvia,World,Gundars Vētra
2002,Latvia,World,Andris Biedriņš
2004,Latvia,World,Dairis Bertāns
2007,Latvia,World,Dāvis Bertāns
2008,Latvia,World,Jānis Timma
2011,Latvia,World,Kristaps Porziņģis
2012,Latvia,World,Rodions Kurucs
2004,Lebanon,World,Jackson Vroman
2004,Lebanon,World,Matt Freije
2013,Lebanon,World,Norvel Pelle
2018,Lebanon,World,Omari Spellman
2002,Libya,World,Randy Holcomb
1981,Lithuania,World,Arvydas Sabonis
1981,Lithuania,World,Šarūnas Marčiulionis
1993,Lithuania,World,Žydrūnas Ilgauskas
1997,Lithuania,World,Arvydas Macijauskas
1998,Lithuania,World,Šarūnas Jasikevičius
2002,Lithuania,World,Darius Songaila
2002,Lithuania,World,Renaldas Seibutis
2003,Lithuania,World,Martynas Andriuškevičius
2005,Lithuania,World,Linas Kleiza
2005,Lithuania,World,Donatas Motiejūnas
2006,Lithuania,World,Mindaugas Kuzminskas
2008,Lithuania,World,Jonas Valančiūnas
2010,Lithuania,World,Artūras Gudaitis
2012,Lithuania,World,Domantas Sabonis
2014,Lithuania,World,Arnoldas Kulboka
2015,Lithuania,World,Deividas Sirvydis
2019,Lithuania,World,Ignas Brazdeikis
2001,Luxembourg,World,Alvin Jones
1996,Mali,World,Soumaila Samake
2016,Mali,World,Cheick Diallo
1996,Mexico,World,Horacio Llamas
2000,Mexico,World,Eduardo Nájera
2005,Mexico,World,Lance Allred
2006,Mexico,World,Gustavo Ayón
2012,Mexico,World,Jorge Gutiérrez
2015,Mexico,World,Juan Toscano-Anderson
1992,Montenegro,World,Predrag Drobnjak
1997,Montenegro,World,Slavko Vraneš
1997,Montenegro,World,Žarko Čabarkapa
2001,Montenegro,World,Omar Cook
2003,Montenegro,World,Nikola Peković
2006,Montenegro,World,Quincy Douby
2008,Montenegro,World,Nikola Mirotić
2009,Montenegro,World,Bojan Dubljević
2010,Montenegro,World,Marko Todorović
2011,Montenegro,World,Nikola Vučević
2015,Montenegro,World,Javonte Green
2013,Netherlands Antilles,World,Norvel Pelle
1998,New Zealand,World,Kirk Penney
1998,New Zealand,World,Sean Marks
2009,New Zealand,World,Aron Baynes
2011,New Zealand,World,Steven Adams
1984,Nigeria,World,Hakeem Olajuwon
1993,Nigeria,World,Julius Nwosu
1994,Nigeria,World,Yinka Dare
1996,Nigeria,World,Olumide Oyedeji
1998,Nigeria,World,Michael Olowokandi
1999,Nigeria,World,Obinna Ekezie
2000,Nigeria,World,Ime Udoka
2003,Nigeria,World,Ndudi Ebi
2005,Nigeria,World,Ike Diogu
2005,Nigeria,World,Kelenna Azubuike
2009,Nigeria,World,Josh Akognon
2010,Nigeria,World,Al-Farouq Aminu
2010,Nigeria,World,Gani Lawal
2010,Nigeria,World,Solomon Alabi
2010,Nigeria,World,Ben Uzoh
2010,Nigeria,World,Ekpe Udoh
2012,Nigeria,World,Festus Ezeli
2012,Nigeria,World,Giannis Antetokounmpo
2014,Nigeria,World,Spencer Dinwiddie
2016,Nigeria,World,Michael Gbinije
2016,Nigeria,World,Daniel Ochefu
2017,Nigeria,World,Semi Ojeleye
2018,Nigeria,World,Josh Okogie
2018,Nigeria,World,Chimezie Metu
2018,Nigeria,World,Gabe Vincent
1998,North Macedonia,World,Ryan Stack
1999,North Macedonia,World,Pero Antić
2006,North Macedonia,World,"Darius Washington, Jr."
2008,North Macedonia,World,Richard Hendrix
2011,North Macedonia,World,Cedi Osman
1981,Panama,World,Rolando Blackman
1984,Panama,World,Stuart Gray
1985,Panama,World,Lorenzo Charles
1997,Panama,World,Rubén Garcés
1995,People's Republic of China,World,Wang Zhizhi
1997,People's Republic of China,World,Yao Ming
1997,People's Republic of China,World,Mengke Bateer
2001,People's Republic of China,World,Xue Yuyang
2002,People's Republic of China,World,Yi Jianlian
2002,People's Republic of China,World,Sun Yue
2011,People's Republic of China,World,Ding Yanyuhang
2012,People's Republic of China,World,Wang Zhelin
2014,People's Republic of China,World,Kyle Anderson
2014,People's Republic of China,World,Zhou Qi
1978,Philippines,World,Raymond Townsend
2014,Philippines,World,Jordan Clarkson
1949,Poland,World,Vince Boryla
1976,Poland,World,Mitch Kupchak
1994,Poland,World,Eric Piatkowski
1994,Poland,World,Rubén Wolkowyski
1996,Poland,World,Jeff Nordgaard
1997,Poland,World,Cezary Trybański
1999,Poland,World,Szymon Szewczyk
2001,Poland,World,Maciej Lampe
2002,Poland,World,Dan Dickau
2003,Poland,World,Marcin Gortat
2010,Poland,World,Jeff Foote
2014,Poland,World,Juan Pablo Vaulet
1975,Puerto Rico,World,Butch Lee
1996,Puerto Rico,World,Carlos Arroyo
1996,Puerto Rico,World,Daniel Santiago
2001,Puerto Rico,World,Peter John Ramos
2006,Puerto Rico,World,Guillermo Diaz
2014,Puerto Rico,World,Shabazz Napier
2017,Puerto Rico,World,Gian Clavell
2007,Qatar,World,Trey Johnson
1986,Republic of Ireland,World,Ron Rowan
1990,Republic of Ireland,World,Marty Conlon
1997,Republic of Ireland,World,Pat Burke
1999,Republic of Ireland,World,Cal Bowdler
2001,Republic of Ireland,World,Jim Moran
2005,Republic of the Congo,World,Max Kougere
2007,Republic of the Congo,World,Serge Ibaka
2014,Republic of the Congo,World,Emmanuel Mudiay
1977,Romania,World,Ernie Grunfeld
1991,Romania,World,Gheorghe Mureșan
1983,Russia,World,Sergei Bazarevich
1997,Russia,World,Andrei Kirilenko
1999,Russia,World,Viktor Khryapa
1999,Russia,World,Kelly McCarty
2000,Russia,World,Sergei Monia
2001,Russia,World,Sergei Karaulov
2001,Russia,World,Pavel Podkolzin
2003,Russia,World,Yaroslav Korolev
2003,Russia,World,Travis Hansen
2004,Russia,World,Timofey Mozgov
2006,Russia,World,Alexey Shved
2008,Russia,World,Sasha Kaun
2010,Russia,World,Sergey Karasev
2016,Russia,World,Joel Bolomboy
2017,Saint Lucia,World,Chris Boucher
1997,Saint Vincent and the Grenadines,World,Adonal Foyle
1998,Senegal,World,Makhtar N'Diaye
1999,Senegal,World,Boniface N'Dong
2000,Senegal,World,Mamadou N'Diaye
2001,Senegal,World,DeSagana Diop
2004,Senegal,World,Pape Sow
2005,Senegal,World,Mouhamed Sene
2005,Senegal,World,Cheikh Samb
2010,Senegal,World,Hamady N'Diaye
2013,Senegal,World,Gorgui Dieng
2015,Senegal,World,Maurice Ndour
2016,Senegal,World,Georges Niang
2019,Senegal,World,Tacko Fall
1983,Serbia,World,Vlade Divac
1983,Serbia,World,Aleksandar Đorđević
1990,Serbia,World,Željko Rebrača
1990,Serbia,World,Miloš Babić
1992,Serbia,World,Peja Stojaković
1993,Serbia,World,Predrag Savović
1995,Serbia,World,Igor Rakočević
1995,Serbia,World,Ratko Varda
1996,Serbia,World,Marko Jarić
1997,Serbia,World,Vladimir Radmanović
1999,Serbia,World,Aleksandar Radojević
2000,Serbia,World,Nenad Krstić
2000,Serbia,World,Sasha Pavlović
2000,Serbia,World,Kosta Perović
2001,Serbia,World,Darko Miličić
2002,Serbia,World,Mile Ilić
2004,Serbia,World,Miloš Teodosić
2004,Serbia,World,Tadija Dragićević
2005,Serbia,World,Miroslav Raduljica
2006,Serbia,World,Boban Marjanović
2007,Serbia,World,Nemanja Bjelica
2007,Serbia,World,Milan Mačvan
2007,Serbia,World,Ognjen Kuzmić
2008,Serbia,World,DeMarcus Nelson
2008,Serbia,World,Nemanja Nedović
2008,Serbia,World,Andreja Milutinović
2010,Serbia,World,Bogdan Bogdanović
2010,Serbia,World,Vasilije Micić
2011,Serbia,World,Luka Mitrović
2011,Serbia,World,Nemanja Dangubić
2011,Serbia,World,Nikola Milutinov
2012,Serbia,World,Nikola Jokić
2012,Serbia,World,Nikola Radičević
2012,Serbia,World,Rade Zagorac
2013,Serbia,World,Marko Gudurić
2013,Serbia,World,Ognjen Jaramaz
2017,Serbia,World,Alen Smailagić
2017,Serbia,World,Deni Avdija
2019,Serbia,World,Aleksej Pokuševski
1990,Serbia and Montenegro,World,Dragan Tarlać
1990,Serbia and Montenegro,World,Željko Rebrača
1992,Serbia and Montenegro,World,Peja Stojaković
1992,Serbia and Montenegro,World,Predrag Drobnjak
1993,Serbia and Montenegro,World,Predrag Savović
1995,Serbia and Montenegro,World,Igor Rakočević
1997,Serbia and Montenegro,World,Vladimir Radmanović
1997,Serbia and Montenegro,World,Slavko Vraneš
1997,Serbia and Montenegro,World,Žarko Čabarkapa
2000,Serbia and Montenegro,World,Nenad Krstić
2001,Serbia and Montenegro,World,Darko Miličić
2002,Serbia and Montenegro,World,Mile Ilić
2003,Serbia and Montenegro,World,Nikola Peković
2004,Serbia and Montenegro,World,Miloš Teodosić
2004,Serbia and Montenegro,World,Tadija Dragićević
2008,Serbia and Montenegro,World,Nikola Mirotić
1988,Slovakia,World,Richard Petruška
1991,Slovenia,World,Marko Milič
1992,Slovenia,World,Rasho Nesterović
1996,Slovenia,World,Primož Brezec
1997,Slovenia,World,Beno Udrih
1997,Slovenia,World,Boštjan Nachbar
1999,Slovenia,World,Erazem Lorbek
2001,Slovenia,World,Sasha Vujačić
2001,Slovenia,World,Uroš Slokar
2003,Slovenia,World,Goran Dragić
2003,Slovenia,World,Emir Preldžić
2003,Slovenia,World,Mirza Begić
2006,Slovenia,World,Zoran Dragić
2008,Slovenia,World,Anthony Randolph
2014,Slovenia,World,Vlatko Čančar
2015,Slovenia,World,Luka Dončić
2016,Slovenia,World,Mike Tobey
1979,Socialist Federal Republic of Yugoslavia,World,Dražen Petrović
1985,Socialist Federal Republic of Yugoslavia,World,Toni Kukoč
1990,Socialist Federal Republic of Yugoslavia,World,Dragan Tarlać
1992,Socialist Federal Republic of Yugoslavia,World,Rasho Nesterović
1992,Socialist Federal Republic of Yugoslavia,World,Peja Stojaković
1996,Socialist Federal Republic of Yugoslavia,World,Primož Brezec
2008,Socialist Federal Republic of Yugoslavia,World,Nikola Mirotić
2004,South Korea,World,Ha Seung-Jin
2004,South Sudan,World,Luol Deng
2016,South Sudan,World,Thon Maker
2017,South Sudan,World,Mangok Mathiang
2018,South Sudan,World,Deng Adel
2018,South Sudan,World,Wenyen Gabriel
2019,South Sudan,World,Bol Bol
2019,South Sudan,World,Marial Shayok
1981,Soviet Union,World,Arvydas Sabonis
1981,Soviet Union,World,Šarūnas Marčiulionis
1981,Soviet Union,World,Alexander Volkov
1983,Soviet Union,World,Sergei Bazarevich
1997,Soviet Union,World,Andrei Kirilenko
1979,Spain,World,Fernando Martín
1986,Spain,World,Johnny Rogers
1992,Spain,World,Gary Alexander
1993,Spain,World,Predrag Savović
1994,Spain,World,Jorge Garbajosa
1994,Spain,World,Juan Ignacio Sánchez
1995,Spain,World,Pablo Prigioni
1997,Spain,World,Juan Carlos Navarro
1998,Spain,World,José Calderón
1998,Spain,World,Raül López
1998,Spain,World,Pau Gasol
1999,Spain,World,Wally Szczerbiak
1999,Spain,World,Albert Miralles
2001,Spain,World,Fran Vázquez
2001,Spain,World,Esteban Batista
2002,Spain,World,Rudy Fernández
2003,Spain,World,Marc Gasol
2003,Spain,World,Sergio Rodríguez
2003,Spain,World,Nedžad Sinanović
2005,Spain,World,Sergio Llull
2005,Spain,World,Ricky Rubio
2006,Spain,World,Víctor Claver
2007,Spain,World,Serge Ibaka
2008,Spain,World,Nikola Mirotić
2008,Spain,World,Facundo Campazzo
2009,Spain,World,Lucas Nogueira
2010,Spain,World,Álex Abrines
2010,Spain,World,Dani Díez
2011,Spain,World,Willy Hernangómez
2012,Spain,World,Juan Hernangómez
2013,Spain,World,Lorenzo Brown
1985,Sudan,World,Manute Bol
2005,Sudan,World,Deng Gai
2001,Sweden,World,Maciej Lampe
2005,Sweden,World,Jonas Jerebko
2007,Sweden,World,Joakim Noah
2010,Sweden,World,Marcus Eriksson
