Père_Lachaise_Cemetery,Père_Lachaise_CemeteryLabel,occupation,occupationLabel,WHERE
http://www.wikidata.org/entity/Q15137628,Antony Saint-Cène,,,
http://www.wikidata.org/entity/Q15137628,Antony Saint-Cène,,,
http://www.wikidata.org/entity/Q15137629,Louise-Marie-Pauline Saint-Cène,,,
http://www.wikidata.org/entity/Q15137629,Louise-Marie-Pauline Saint-Cène,,,
http://www.wikidata.org/entity/Q15137635,Jeanne Gardinier,,,
http://www.wikidata.org/entity/Q15137635,Jeanne Gardinier,,,
http://www.wikidata.org/entity/Q15137640,Émile Gardinier,,,
http://www.wikidata.org/entity/Q15137651,Lucie-Émilienne Léthereau,,,
http://www.wikidata.org/entity/Q15137663,Evariste Saint-Cène,,,
http://www.wikidata.org/entity/Q15137663,Evariste Saint-Cène,,,
http://www.wikidata.org/entity/Q15137664,Marc-Édouard Saint-Cène,,,
http://www.wikidata.org/entity/Q15137664,Marc-Édouard Saint-Cène,,,
http://www.wikidata.org/entity/Q15137675,Roger Massis,,,
http://www.wikidata.org/entity/Q15137675,Roger Massis,,,
http://www.wikidata.org/entity/Q15137676,Angèle Saint-Cène,,,
http://www.wikidata.org/entity/Q15137676,Angèle Saint-Cène,,,
http://www.wikidata.org/entity/Q15137753,Marie Saint-Cène,,,
http://www.wikidata.org/entity/Q15137753,Marie Saint-Cène,,,
http://www.wikidata.org/entity/Q15137818,Marcel Gardinier,,,
http://www.wikidata.org/entity/Q15137853,Jean Gardinier,http://www.wikidata.org/entity/Q39631,physician,
http://www.wikidata.org/entity/Q15137853,Jean Gardinier,http://www.wikidata.org/entity/Q39631,physician,
http://www.wikidata.org/entity/Q15137854,Jean-Pierre Gardinier,,,
http://www.wikidata.org/entity/Q15137854,Jean-Pierre Gardinier,,,
http://www.wikidata.org/entity/Q15137855,Anne-Marie Trocmé,,,
http://www.wikidata.org/entity/Q15137855,Anne-Marie Trocmé,,,
http://www.wikidata.org/entity/Q15137884,Paul-Eugène Saint-Cène,,,
http://www.wikidata.org/entity/Q15137884,Paul-Eugène Saint-Cène,,,
http://www.wikidata.org/entity/Q15137888,Édith Graeber,,,
http://www.wikidata.org/entity/Q15137888,Édith Graeber,,,
http://www.wikidata.org/entity/Q15138373,Jean Labat,,,
http://www.wikidata.org/entity/Q15138373,Jean Labat,,,
http://www.wikidata.org/entity/Q15139213,Aimée-Adrienne Guilleminot,,,
http://www.wikidata.org/entity/Q15139217,Augustine-Hortense Guilleminot,,,
http://www.wikidata.org/entity/Q15144001,Ferdinand-Jean Bayard de la Vingtrie,,,
http://www.wikidata.org/entity/Q15144001,Ferdinand-Jean Bayard de la Vingtrie,,,
http://www.wikidata.org/entity/Q15144008,Ferdinand-Marie Bayard de la Vingtrie,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q15144008,Ferdinand-Marie Bayard de la Vingtrie,http://www.wikidata.org/entity/Q3579035,travel writer,
http://www.wikidata.org/entity/Q15144008,Ferdinand-Marie Bayard de la Vingtrie,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q15144008,Ferdinand-Marie Bayard de la Vingtrie,http://www.wikidata.org/entity/Q3579035,travel writer,
http://www.wikidata.org/entity/Q15144015,Jeanne-Flore Dumay,,,
http://www.wikidata.org/entity/Q15144015,Jeanne-Flore Dumay,,,
http://www.wikidata.org/entity/Q15144020,Elisabeth-Félicité-Marie Bayard de la Vingtrie,,,
http://www.wikidata.org/entity/Q15144020,Elisabeth-Félicité-Marie Bayard de la Vingtrie,,,
http://www.wikidata.org/entity/Q15144046,Charles Bayard de la Vingtrie,,,
http://www.wikidata.org/entity/Q3260540,Louis-Gabriel Lebrun,http://www.wikidata.org/entity/Q81096,engineer,
http://www.wikidata.org/entity/Q3260540,Louis-Gabriel Lebrun,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260540,Louis-Gabriel Lebrun,http://www.wikidata.org/entity/Q81096,engineer,
http://www.wikidata.org/entity/Q3260540,Louis-Gabriel Lebrun,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260566,Louis-Guillaume Otto,http://www.wikidata.org/entity/Q193391,diplomat,
http://www.wikidata.org/entity/Q3260566,Louis-Guillaume Otto,http://www.wikidata.org/entity/Q193391,diplomat,
http://www.wikidata.org/entity/Q3260570,"Louis Gustave le Doulcet, comte de Pontécoulant",http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3260570,"Louis Gustave le Doulcet, comte de Pontécoulant",http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260570,"Louis Gustave le Doulcet, comte de Pontécoulant",http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3260570,"Louis Gustave le Doulcet, comte de Pontécoulant",http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260617,Louis-Jean-Baptiste Gouvion,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3260617,Louis-Jean-Baptiste Gouvion,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260617,Louis-Jean-Baptiste Gouvion,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3260617,Louis-Jean-Baptiste Gouvion,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260621,Louis-Jean-Samuel Joly de Bammeville,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260621,Louis-Jean-Samuel Joly de Bammeville,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260691,Louis-Léon de Brancas,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3260691,Louis-Léon de Brancas,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260695,Louis-Madeleine-Clair-Hippolyte Gaulthier de Rumilly,http://www.wikidata.org/entity/Q40348,lawyer,
http://www.wikidata.org/entity/Q3260695,Louis-Madeleine-Clair-Hippolyte Gaulthier de Rumilly,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260695,Louis-Madeleine-Clair-Hippolyte Gaulthier de Rumilly,http://www.wikidata.org/entity/Q40348,lawyer,
http://www.wikidata.org/entity/Q3260695,Louis-Madeleine-Clair-Hippolyte Gaulthier de Rumilly,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260732,Louis-Marie de Belleyme,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260732,Louis-Marie de Belleyme,http://www.wikidata.org/entity/Q185351,jurist,
http://www.wikidata.org/entity/Q3260732,Louis-Marie de Belleyme,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260732,Louis-Marie de Belleyme,http://www.wikidata.org/entity/Q185351,jurist,
http://www.wikidata.org/entity/Q3260738,Louis-Mathieu Langlès,http://www.wikidata.org/entity/Q182436,librarian,
http://www.wikidata.org/entity/Q3260738,Louis-Mathieu Langlès,http://www.wikidata.org/entity/Q333634,translator,
http://www.wikidata.org/entity/Q3260738,Louis-Mathieu Langlès,http://www.wikidata.org/entity/Q674426,curator,
http://www.wikidata.org/entity/Q3260738,Louis-Mathieu Langlès,http://www.wikidata.org/entity/Q1731155,orientalist,
http://www.wikidata.org/entity/Q3260738,Louis-Mathieu Langlès,http://www.wikidata.org/entity/Q13418253,philologist,
http://www.wikidata.org/entity/Q3260738,Louis-Mathieu Langlès,http://www.wikidata.org/entity/Q14467526,linguist,
http://www.wikidata.org/entity/Q3260823,Louis-Philippe de Saint-Albin,http://www.wikidata.org/entity/Q105200214,Catholic cleric,
http://www.wikidata.org/entity/Q3260899,Louis-Toussaint de La Moussaye,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3260899,Louis-Toussaint de La Moussaye,http://www.wikidata.org/entity/Q193391,diplomat,
http://www.wikidata.org/entity/Q3260904,Louis-Victor-Léon de Rochechouart,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3260904,Louis-Victor-Léon de Rochechouart,http://www.wikidata.org/entity/Q201788,historian,
http://www.wikidata.org/entity/Q3260904,Louis-Victor-Léon de Rochechouart,http://www.wikidata.org/entity/Q18814623,autobiographer,
http://www.wikidata.org/entity/Q3260904,Louis-Victor-Léon de Rochechouart,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3260904,Louis-Victor-Léon de Rochechouart,http://www.wikidata.org/entity/Q201788,historian,
http://www.wikidata.org/entity/Q3260904,Louis-Victor-Léon de Rochechouart,http://www.wikidata.org/entity/Q18814623,autobiographer,
http://www.wikidata.org/entity/Q3260929,Louis-Édouard Lemarchand,http://www.wikidata.org/entity/Q559597,cabinetmaker,
http://www.wikidata.org/entity/Q3260929,Louis-Édouard Lemarchand,http://www.wikidata.org/entity/Q4991371,soldier,
http://www.wikidata.org/entity/Q3260929,Louis-Édouard Lemarchand,http://www.wikidata.org/entity/Q559597,cabinetmaker,
http://www.wikidata.org/entity/Q3260929,Louis-Édouard Lemarchand,http://www.wikidata.org/entity/Q4991371,soldier,
http://www.wikidata.org/entity/Q3260970,Louis Adan,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3260970,Louis Adan,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3261006,Louis Alexis Desmichels,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3261006,Louis Alexis Desmichels,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3261006,Louis Alexis Desmichels,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3261006,Louis Alexis Desmichels,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3261208,Louis Becq de Fouquières,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3261208,Louis Becq de Fouquières,http://www.wikidata.org/entity/Q49757,poet,
http://www.wikidata.org/entity/Q3261208,Louis Becq de Fouquières,http://www.wikidata.org/entity/Q4263842,literary critic,
http://www.wikidata.org/entity/Q3261208,Louis Becq de Fouquières,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3261208,Louis Becq de Fouquières,http://www.wikidata.org/entity/Q49757,poet,
http://www.wikidata.org/entity/Q3261208,Louis Becq de Fouquières,http://www.wikidata.org/entity/Q4263842,literary critic,
http://www.wikidata.org/entity/Q3261237,Louis Bernier,http://www.wikidata.org/entity/Q42973,architect,
http://www.wikidata.org/entity/Q3261237,Louis Bernier,http://www.wikidata.org/entity/Q42973,architect,
http://www.wikidata.org/entity/Q3261243,Louis Berthoud,http://www.wikidata.org/entity/Q157798,watchmaker,
http://www.wikidata.org/entity/Q3261365,Louis Bro,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3261463,Louis Champy,http://www.wikidata.org/entity/Q81096,engineer,
http://www.wikidata.org/entity/Q3261463,Louis Champy,http://www.wikidata.org/entity/Q81096,engineer,
http://www.wikidata.org/entity/Q3261480,Louis Charles Kiener,http://www.wikidata.org/entity/Q350979,zoologist,
http://www.wikidata.org/entity/Q3261480,Louis Charles Kiener,http://www.wikidata.org/entity/Q16271261,malacologist,
http://www.wikidata.org/entity/Q3261480,Louis Charles Kiener,http://www.wikidata.org/entity/Q350979,zoologist,
http://www.wikidata.org/entity/Q3261480,Louis Charles Kiener,http://www.wikidata.org/entity/Q16271261,malacologist,
http://www.wikidata.org/entity/Q3261778,Louis Duchanoy,http://www.wikidata.org/entity/Q81096,engineer,
http://www.wikidata.org/entity/Q3261778,Louis Duchanoy,http://www.wikidata.org/entity/Q81096,engineer,
http://www.wikidata.org/entity/Q3261812,Louis Duport,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q3261812,Louis Duport,http://www.wikidata.org/entity/Q158852,conductor,
http://www.wikidata.org/entity/Q2991026,Comte de Montcornet,,,
http://www.wikidata.org/entity/Q2995309,Consuelo Fould,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q2995309,Consuelo Fould,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q2997244,Corentin Cariou,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q2997244,Corentin Cariou,http://www.wikidata.org/entity/Q12713481,laborer,
http://www.wikidata.org/entity/Q2997244,Corentin Cariou,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q2997244,Corentin Cariou,http://www.wikidata.org/entity/Q12713481,laborer,
http://www.wikidata.org/entity/Q3010398,César-Nicolas-Louis Leblanc,http://www.wikidata.org/entity/Q329439,engraver,
http://www.wikidata.org/entity/Q3010398,César-Nicolas-Louis Leblanc,http://www.wikidata.org/entity/Q15296811,drawer,
http://www.wikidata.org/entity/Q3010424,César Berthier,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3010424,César Berthier,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3012610,Damase Jouaust,http://www.wikidata.org/entity/Q175151,printer,
http://www.wikidata.org/entity/Q3012610,Damase Jouaust,http://www.wikidata.org/entity/Q2516866,publisher,
http://www.wikidata.org/entity/Q3013877,Daniel Cordier,http://www.wikidata.org/entity/Q173950,art dealer,
http://www.wikidata.org/entity/Q3013877,Daniel Cordier,http://www.wikidata.org/entity/Q201788,historian,
http://www.wikidata.org/entity/Q3013877,Daniel Cordier,http://www.wikidata.org/entity/Q1397808,resistance fighter,
http://www.wikidata.org/entity/Q3013877,Daniel Cordier,http://www.wikidata.org/entity/Q10732476,art collector,
http://www.wikidata.org/entity/Q3013877,Daniel Cordier,http://www.wikidata.org/entity/Q20771242,gallerist,
http://www.wikidata.org/entity/Q3013877,Daniel Cordier,http://www.wikidata.org/entity/Q173950,art dealer,
http://www.wikidata.org/entity/Q3013877,Daniel Cordier,http://www.wikidata.org/entity/Q201788,historian,
http://www.wikidata.org/entity/Q3013877,Daniel Cordier,http://www.wikidata.org/entity/Q1397808,resistance fighter,
http://www.wikidata.org/entity/Q3013877,Daniel Cordier,http://www.wikidata.org/entity/Q10732476,art collector,
http://www.wikidata.org/entity/Q3013877,Daniel Cordier,http://www.wikidata.org/entity/Q20771242,gallerist,
http://www.wikidata.org/entity/Q3013982,Daniel Ducommun de Locle,http://www.wikidata.org/entity/Q1139055,tax collector,
http://www.wikidata.org/entity/Q3013982,Daniel Ducommun de Locle,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q3013982,Daniel Ducommun de Locle,http://www.wikidata.org/entity/Q1139055,tax collector,
http://www.wikidata.org/entity/Q3013982,Daniel Ducommun de Locle,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q3014838,Daniel Zimmermann,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3014838,Daniel Zimmermann,http://www.wikidata.org/entity/Q2516866,publisher,
http://www.wikidata.org/entity/Q3014838,Daniel Zimmermann,http://www.wikidata.org/entity/Q4853732,children's writer,
http://www.wikidata.org/entity/Q3014838,Daniel Zimmermann,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3014838,Daniel Zimmermann,http://www.wikidata.org/entity/Q2516866,publisher,
http://www.wikidata.org/entity/Q3014838,Daniel Zimmermann,http://www.wikidata.org/entity/Q4853732,children's writer,
http://www.wikidata.org/entity/Q3015009,Danielle Messia,http://www.wikidata.org/entity/Q488205,singer-songwriter,
http://www.wikidata.org/entity/Q3015009,Danielle Messia,http://www.wikidata.org/entity/Q488205,singer-songwriter,
http://www.wikidata.org/entity/Q3015141,Danièle Hoffman-Rispal,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3022796,Denis Louis Martial Avenel,http://www.wikidata.org/entity/Q182436,librarian,
http://www.wikidata.org/entity/Q3022796,Denis Louis Martial Avenel,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q3022796,Denis Louis Martial Avenel,http://www.wikidata.org/entity/Q182436,librarian,
http://www.wikidata.org/entity/Q3022796,Denis Louis Martial Avenel,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q3022877,Denis Poulot,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3022877,Denis Poulot,http://www.wikidata.org/entity/Q131524,entrepreneur,
http://www.wikidata.org/entity/Q3023139,Dennis Berry,http://www.wikidata.org/entity/Q28389,screenwriter,
http://www.wikidata.org/entity/Q3023139,Dennis Berry,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q3023139,Dennis Berry,http://www.wikidata.org/entity/Q2526255,film director,
http://www.wikidata.org/entity/Q3023431,Denyse Clairouin,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3023431,Denyse Clairouin,http://www.wikidata.org/entity/Q333634,translator,
http://www.wikidata.org/entity/Q3023431,Denyse Clairouin,http://www.wikidata.org/entity/Q23833535,French Resistance fighter,
http://www.wikidata.org/entity/Q3025781,Jacques-Édouard Gatteaux,http://www.wikidata.org/entity/Q329439,engraver,
http://www.wikidata.org/entity/Q3025781,Jacques-Édouard Gatteaux,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q3025781,Jacques-Édouard Gatteaux,http://www.wikidata.org/entity/Q1708232,medalist,
