National_Basketball_Association,country_of_citizenshipLabel,US_OR_NOT,National_Basketball_AssociationLabel,work_period__start_,
http://www.wikidata.org/entity/Q18685899,United States of America,1,Henry Ellenson,2016,1
http://www.wikidata.org/entity/Q19571571,United States of America,1,Kyle Collinsworth,2016,1
http://www.wikidata.org/entity/Q19663167,The Bahamas,0,Buddy Hield,2016,1
http://www.wikidata.org/entity/Q19664817,United States of America,1,Jaylen Brown,2016,1
http://www.wikidata.org/entity/Q19865640,United States of America,1,Denzel Valentine,2016,1
http://www.wikidata.org/entity/Q19867365,United States of America,1,Deyonta Davis,2016,1
http://www.wikidata.org/entity/Q19868265,United States of America,1,Bryn Forbes,2016,1
http://www.wikidata.org/entity/Q19880865,United States of America,1,Brandon Ingram,2016,1
http://www.wikidata.org/entity/Q19880933,United States of America,1,Demetrius Jackson,2016,1
http://www.wikidata.org/entity/Q19895687,Haiti,0,Skal Labissiere,2016,1
http://www.wikidata.org/entity/Q19979256,United States of America,1,Gary Payton II,2016,1
http://www.wikidata.org/entity/Q20645584,United States of America,1,Michael Qualls,2016,1
http://www.wikidata.org/entity/Q20676045,Australia,0,Jonah Bolden,2016,1
http://www.wikidata.org/entity/Q20710148,United States of America,1,Diamond Stone,2016,1
http://www.wikidata.org/entity/Q20711111,Canada,0,Jamal Murray,2016,1
http://www.wikidata.org/entity/Q20711122,United States of America,1,Abdel Nader,2016,1
http://www.wikidata.org/entity/Q20711122,Egypt,0,Abdel Nader,2016,1
http://www.wikidata.org/entity/Q20711278,United States of America,1,Jake Layman,2016,1
http://www.wikidata.org/entity/Q20744974,United States of America,1,Damion Lee,2016,1
http://www.wikidata.org/entity/Q20744974,United States of America,1,Damion Lee,2016,1
http://www.wikidata.org/entity/Q20931764,Italy,0,Patricio Garino,2016,1
http://www.wikidata.org/entity/Q20931764,Argentina,0,Patricio Garino,2016,1
http://www.wikidata.org/entity/Q20974656,United States of America,1,Jonathan Holmes,2016,1
http://www.wikidata.org/entity/Q21039421,Mali,0,Cheick Diallo,2016,1
http://www.wikidata.org/entity/Q21063053,United States of America,1,Isaiah Taylor,2016,1
http://www.wikidata.org/entity/Q21063118,United States of America,1,Tyrone Wallace,2016,1
http://www.wikidata.org/entity/Q21066724,United States of America,1,Michael Gbinije,2016,1
http://www.wikidata.org/entity/Q21066724,Nigeria,0,Michael Gbinije,2016,1
http://www.wikidata.org/entity/Q21621362,United States of America,1,Anthony Gill,2016,1
http://www.wikidata.org/entity/Q22005666,United States of America,1,Brice Johnson,2016,1
http://www.wikidata.org/entity/Q22005682,United States of America,1,Damian Jones,2016,1
http://www.wikidata.org/entity/Q22096243,United States of America,1,Jarrod Uthoff,2016,1
http://www.wikidata.org/entity/Q22959105,United States of America,1,Kay Felder,2016,1
http://www.wikidata.org/entity/Q23007630,United States of America,1,Wade Baldwin,2016,1
http://www.wikidata.org/entity/Q23008059,United States of America,1,Shawn Long,2016,1
http://www.wikidata.org/entity/Q23302736,United States of America,1,Joel Bolomboy,2016,1
http://www.wikidata.org/entity/Q23302736,Russia,0,Joel Bolomboy,2016,1
http://www.wikidata.org/entity/Q23541220,Cameroon,0,Pascal Siakam,2016,1
http://www.wikidata.org/entity/Q23771652,United States of America,1,Marquese Chriss,2016,1
http://www.wikidata.org/entity/Q23799382,United States of America,1,Daniel Ochefu,2016,1
http://www.wikidata.org/entity/Q23799382,Nigeria,0,Daniel Ochefu,2016,1
http://www.wikidata.org/entity/Q23887396,United States of America,1,James Webb III,2016,1
http://www.wikidata.org/entity/Q24004970,United States of America,1,Matt Costello,2016,1
http://www.wikidata.org/entity/Q24006239,United States of America,1,Malik Beasley,2016,1
http://www.wikidata.org/entity/Q24207142,United States of America,1,Malachi Richardson,2016,1
http://www.wikidata.org/entity/Q24452154,United States of America,1,Ben Bentil,2016,1
http://www.wikidata.org/entity/Q24452154,Ghana,0,Ben Bentil,2016,1
http://www.wikidata.org/entity/Q24572649,United States of America,1,Terrance Ferguson,2016,1
http://www.wikidata.org/entity/Q24686369,Germany,0,Isaac Bonga,2016,1
http://www.wikidata.org/entity/Q24761491,United States of America,1,Patrick McCaw,2016,1
http://www.wikidata.org/entity/Q24800366,United States of America,1,Chinanu Onuaku,2016,1
http://www.wikidata.org/entity/Q24852579,United States of America,1,Danuel House,2016,1
http://www.wikidata.org/entity/Q25190434,United States of America,1,Daniel Hamilton,2016,1
http://www.wikidata.org/entity/Q25757154,United States of America,1,Dorian Finney-Smith,2016,1
http://www.wikidata.org/entity/Q26130414,United States of America,1,Mike Tobey,2016,1
http://www.wikidata.org/entity/Q26130414,Slovenia,0,Mike Tobey,2016,1
http://www.wikidata.org/entity/Q27662581,United States of America,1,Alex Caruso,2016,1
http://www.wikidata.org/entity/Q27837999,United States of America,1,David Nwaba,2016,1
http://www.wikidata.org/entity/Q27924024,United States of America,1,Josh Gray,2016,1
http://www.wikidata.org/entity/Q27999533,France,0,Sekou Doumbouya,2016,1
http://www.wikidata.org/entity/Q27999564,United States of America,1,DeVaughn Akoon-Purcell,2016,1
http://www.wikidata.org/entity/Q27999564,Trinidad and Tobago,0,DeVaughn Akoon-Purcell,2016,1
http://www.wikidata.org/entity/Q6437162,United States of America,1,Kris Dunn,2016,1
http://www.wikidata.org/entity/Q6451516,Canada,0,Kyle Wiltjer,2016,1
http://www.wikidata.org/entity/Q6451516,United States of America,1,Kyle Wiltjer,2016,1
http://www.wikidata.org/entity/Q46704885,United States of America,1,Jordan Loyd,2016,1
http://www.wikidata.org/entity/Q8054397,United States of America,1,Yogi Ferrell,2016,1
http://www.wikidata.org/entity/Q26207470,United States of America,1,Sheldon McClellan,2016,1
http://www.wikidata.org/entity/Q26209511,United States of America,1,Tim Quarterman,2016,1
http://www.wikidata.org/entity/Q26507205,United States of America,1,Marcus Georges-Hunt,2016,1
http://www.wikidata.org/entity/Q26945328,United States of America,1,Jalen Jones,2016,1
http://www.wikidata.org/entity/Q27048881,United States of America,1,Derrick Jones Jr.,2016,1
http://www.wikidata.org/entity/Q27049282,United States of America,1,Shaquille Harrison,2016,1
http://www.wikidata.org/entity/Q27050434,United States of America,1,Julian Jacobs,2016,1
http://www.wikidata.org/entity/Q6758372,United States of America,1,Marcus Paige,2016,1
http://www.wikidata.org/entity/Q6773741,United States of America,1,Marshall Plumlee,2016,1
http://www.wikidata.org/entity/Q16209499,Ghana,0,Amida Brimah,2017,1
http://www.wikidata.org/entity/Q16236541,United States of America,1,Sindarius Thornwell,2017,1
http://www.wikidata.org/entity/Q16237074,United States of America,1,Derrick Walton,2017,1
http://www.wikidata.org/entity/Q17386097,United States of America,1,Justin Jackson,2017,1
http://www.wikidata.org/entity/Q18057253,United States of America,1,Ivan Rabb,2017,1
http://www.wikidata.org/entity/Q18637452,United States of America,1,Nigel Hayes-Davis,2017,1
http://www.wikidata.org/entity/Q19757619,United States of America,1,Josh Jackson,2017,1
http://www.wikidata.org/entity/Q19879240,United States of America,1,Amile Jefferson,2017,1
http://www.wikidata.org/entity/Q19879351,United States of America,1,Matt Jones,2017,1
http://www.wikidata.org/entity/Q19881847,United States of America,1,Nigel Williams-Goss,2017,1
http://www.wikidata.org/entity/Q20657373,United States of America,1,Monté Morris,2017,1
http://www.wikidata.org/entity/Q20711517,Canada,0,Naz Mitrou-Long,2017,1
http://www.wikidata.org/entity/Q20711517,Greece,0,Naz Mitrou-Long,2017,1
http://www.wikidata.org/entity/Q20979199,United States of America,1,Dwayne Bacon,2017,1
http://www.wikidata.org/entity/Q21064045,United States of America,1,Frank Mason III,2017,1
http://www.wikidata.org/entity/Q21066871,Canada,0,Xavier Rathan-Mayes,2017,1
http://www.wikidata.org/entity/Q21260552,United States of America,1,Thomas Bryant,2017,1
http://www.wikidata.org/entity/Q21620668,United States of America,1,Bam Adebayo,2017,1
http://www.wikidata.org/entity/Q21621436,United States of America,1,Josh Hart,2017,1
http://www.wikidata.org/entity/Q21621551,United States of America,1,Frank Jackson,2017,1
http://www.wikidata.org/entity/Q21622110,United States of America,1,Malik Monk,2017,1
http://www.wikidata.org/entity/Q21623063,United States of America,1,Jayson Tatum,2017,1
http://www.wikidata.org/entity/Q22096360,United States of America,1,Matt Thomas,2017,1
http://www.wikidata.org/entity/Q23542695,United States of America,1,Lonzo Ball,2017,1
http://www.wikidata.org/entity/Q23771345,United States of America,1,Tyler Dorsey,2017,1
http://www.wikidata.org/entity/Q23771345,Greece,0,Tyler Dorsey,2017,1
http://www.wikidata.org/entity/Q23880401,United States of America,1,Zach Collins,2017,1
http://www.wikidata.org/entity/Q24439139,Israel,0,T. J. Leaf,2017,1
http://www.wikidata.org/entity/Q24572734,United States of America,1,Markelle Fultz,2017,1
http://www.wikidata.org/entity/Q27443338,United States of America,1,Alec Peters,2017,1
http://www.wikidata.org/entity/Q27922413,United States of America,1,Jonathan Isaac,2017,1
http://www.wikidata.org/entity/Q27978936,United States of America,1,Johnathan Motley,2017,1
http://www.wikidata.org/entity/Q27978936,United States of America,1,Johnathan Motley,2017,1
http://www.wikidata.org/entity/Q28054144,United Kingdom,0,O.G. Anunoby,2017,1
http://www.wikidata.org/entity/Q28731753,United States of America,1,Justin Patton,2017,1
http://www.wikidata.org/entity/Q28935742,United States of America,1,John Collins,2017,1
http://www.wikidata.org/entity/Q28935925,United States of America,1,Luke Kennard,2017,1
http://www.wikidata.org/entity/Q28940965,United States of America,1,Jawun Evans,2017,1
http://www.wikidata.org/entity/Q28967738,United States of America,1,Luke Kornet,2017,1
http://www.wikidata.org/entity/Q29048308,United States of America,1,Jarrett Allen,2017,1
http://www.wikidata.org/entity/Q29109468,United States of America,1,Tyler Lydon,2017,1
http://www.wikidata.org/entity/Q29109873,United States of America,1,Jordan Bellimon,2017,1
http://www.wikidata.org/entity/Q29134704,United States of America,1,Isaiah Hicks,2017,1
http://www.wikidata.org/entity/Q29166745,United States of America,1,P. J. Dozier,2017,1
http://www.wikidata.org/entity/Q29167241,United States of America,1,D. J. Wilson,2017,1
http://www.wikidata.org/entity/Q29281952,United States of America,1,Semi Ojeleye,2017,1
http://www.wikidata.org/entity/Q29281952,Nigeria,0,Semi Ojeleye,2017,1
http://www.wikidata.org/entity/Q29434467,United States of America,1,Jaron Blossomgame,2017,1
http://www.wikidata.org/entity/Q29438680,United States of America,1,Tony Bradley,2017,1
http://www.wikidata.org/entity/Q29452685,United States of America,1,Edmond Sumner,2017,1
http://www.wikidata.org/entity/Q29962976,United States of America,1,Eric Mika,2017,1
http://www.wikidata.org/entity/Q29965061,Puerto Rico,0,Gian Clavell,2017,1
http://www.wikidata.org/entity/Q30061317,United States of America,1,Kobi Simmons,2017,1
http://www.wikidata.org/entity/Q30063106,United States of America,1,Antonio Blakeney,2017,1
http://www.wikidata.org/entity/Q30066308,United States of America,1,Devin Robinson,2017,1
http://www.wikidata.org/entity/Q30077055,United States of America,1,Cameron Oliver,2017,1
http://www.wikidata.org/entity/Q30122104,United States of America,1,Donovan Mitchell,2017,1
http://www.wikidata.org/entity/Q30122669,United States of America,1,Derrick White,2017,1
http://www.wikidata.org/entity/Q30322415,United States of America,1,Sterling Brown,2017,1
http://www.wikidata.org/entity/Q30517537,United States of America,1,Davon Reed,2017,1
http://www.wikidata.org/entity/Q30519348,United States of America,1,Damyean Dotson,2017,1
http://www.wikidata.org/entity/Q30519458,United States of America,1,Kadeem Allen,2017,1
http://www.wikidata.org/entity/Q30519500,United States of America,1,Jabari Bird,2017,1
http://www.wikidata.org/entity/Q30668441,Canada,0,Chris Boucher,2017,1
http://www.wikidata.org/entity/Q30668441,Saint Lucia,0,Chris Boucher,2017,1
http://www.wikidata.org/entity/Q30928984,United States of America,1,Troy Caupain,2017,1
http://www.wikidata.org/entity/Q34634444,Australia,0,Mangok Mathiang,2017,1
http://www.wikidata.org/entity/Q34634444,South Sudan,0,Mangok Mathiang,2017,1
http://www.wikidata.org/entity/Q35323780,United States of America,1,Milton Doyle,2017,1
http://www.wikidata.org/entity/Q35489685,United States of America,1,Antonius Cleveland,2017,1
http://www.wikidata.org/entity/Q37643108,United States of America,1,Jamel Artis,2017,1
http://www.wikidata.org/entity/Q39072103,United States of America,1,Matt Williams,2017,1
http://www.wikidata.org/entity/Q39072464,United States of America,1,Deonte Burton,2017,1
http://www.wikidata.org/entity/Q39073439,United States of America,1,Charles Cooke,2017,1
http://www.wikidata.org/entity/Q39073780,United States of America,1,Ben Moore,2017,1
http://www.wikidata.org/entity/Q47339821,United States of America,1,Andrew White,2017,1
http://www.wikidata.org/entity/Q47467742,United States of America,1,Paul Watson,2017,1
http://www.wikidata.org/entity/Q47501215,United States of America,1,Killian Hayes,2017,1
http://www.wikidata.org/entity/Q47501215,France,0,Killian Hayes,2017,1
http://www.wikidata.org/entity/Q48869104,United States of America,1,Dusty Hannahs,2017,1
http://www.wikidata.org/entity/Q50248711,United States of America,1,Jaylen Morris,2017,1
http://www.wikidata.org/entity/Q57084821,France,0,Théo Maledon,2017,1
http://www.wikidata.org/entity/Q57315550,United States of America,1,Tahjere McCall,2017,1
http://www.wikidata.org/entity/Q61787946,Serbia,0,Alen Smailagić,2017,1
http://www.wikidata.org/entity/Q20630626,United States of America,1,Isaiah Briscoe,2017,1
http://www.wikidata.org/entity/Q26704887,United States of America,1,Dennis Smith Jr.,2017,1
http://www.wikidata.org/entity/Q26924866,United States of America,1,Rodney Purvis,2017,1
http://www.wikidata.org/entity/Q27049090,United States of America,1,London Perrantes,2017,1
http://www.wikidata.org/entity/Q45765072,United States of America,1,Billy Garrett Jr.,2017,1
http://www.wikidata.org/entity/Q46548455,United States of America,1,Erik McCree,2017,1
http://www.wikidata.org/entity/Q42302125,Serbia,0,Deni Avdija,2017,1
http://www.wikidata.org/entity/Q42302125,Israel,0,Deni Avdija,2017,1
http://www.wikidata.org/entity/Q42727061,United States of America,1,Tyler Cavanaugh,2017,1
http://www.wikidata.org/entity/Q16228709,United States of America,1,Kendrick Nunn,2018,1
http://www.wikidata.org/entity/Q17305725,United States of America,1,Jalen Brunson,2018,1
http://www.wikidata.org/entity/Q17492383,Japan,0,Yuta Watanabe,2018,1
http://www.wikidata.org/entity/Q18921278,United States of America,1,Aaron Holiday,2018,1
http://www.wikidata.org/entity/Q19610575,Dominican Republic,0,Angel Delgado,2018,1
http://www.wikidata.org/entity/Q19864618,United States of America,1,Grayson Allen,2018,1
http://www.wikidata.org/entity/Q19972620,United States of America,1,Malik Newman,2018,1
http://www.wikidata.org/entity/Q20652410,United States of America,1,Thomas Welsh,2018,1
http://www.wikidata.org/entity/Q21004725,Australia,0,Deng Adel,2018,1
http://www.wikidata.org/entity/Q21004725,South Sudan,0,Deng Adel,2018,1
http://www.wikidata.org/entity/Q22073886,United States of America,1,Duncan Robinson,2018,1
http://www.wikidata.org/entity/Q22957491,South Sudan,0,Wenyen Gabriel,2018,1
http://www.wikidata.org/entity/Q22958459,The Bahamas,0,Deandre Ayton,2018,1
http://www.wikidata.org/entity/Q23799343,United States of America,1,Johnathan Williams,2018,1
